,Unnamed: 0,Game_ID,Home_ID,Away_ID,Attendance,Points_Home,Points_Away,Fouls_Home,Fouls_Away,Referee_1,Referee_2,Referee_3,Home_Team,Away_Team
757,757,21900762,1610612762,1610612743,18306.0,95,98,16,17,203593,202049,2534,Utah Jazz,Denver Nuggets
758,758,21900761,1610612742,1610612763,20069.0,107,121,18,24,2715,1627963,201638,Dallas Mavericks,Memphis Grizzlies
759,759,21900759,1610612750,1610612737,10779.0,120,127,21,22,2148,1628954,2882,Minnesota Timberwolves,Atlanta Hawks
760,760,21900758,1610612761,1610612754,19800.0,119,118,17,18,1626301,2530,2002,Toronto Raptors,Indiana Pacers
761,761,21900760,1610612760,1610612739,18203.0,109,103,15,24,2004,204059,1627541,Oklahoma City Thunder,Cleveland Cavaliers
762,762,21900768,1610612747,1610612745,18997.0,111,121,18,22,101283,1162,202053,Los Angeles Lakers,Houston Rockets
763,763,21900765,1610612741,1610612740,18247.0,119,125,16,20,1628953,200834,1179,Chicago Bulls,New Orleans Pelicans
764,764,21900764,1610612752,1610612753,18895.0,105,103,23,20,1199,1628172,203591,New York Knicks,Orlando Magic
765,765,21900767,1610612757,1610612759,19653.0,125,117,19,10,202035,200832,201640,Portland Trail Blazers,San Antonio Spurs
766,766,21900766,1610612749,1610612755,17928.0,112,101,18,14,1830,203592,1151,Milwaukee Bucks,Philadelphia 76ers
767,767,21900769,1610612755,1610612763,20779.0,119,107,25,15,203591,200833,2529,Philadelphia 76ers,Memphis Grizzlies
768,768,21900774,1610612756,1610612745,17043.0,127,91,15,21,201638,1627963,2534,Phoenix Suns,Houston Rockets
769,769,21900771,1610612738,1610612737,19156.0,112,107,18,21,2715,201246,1628159,Boston Celtics,Atlanta Hawks
770,770,21900776,1610612762,1610612757,18306.0,117,114,19,18,201639,1155,101283,Utah Jazz,Portland Trail Blazers
771,771,21900772,1610612754,1610612761,17028.0,106,115,18,22,1148,2005,202049,Indiana Pacers,Toronto Raptors
772,772,21900775,1610612758,1610612748,16760.0,105,97,24,16,200832,202037,2003,Sacramento Kings,Miami Heat
773,773,21900770,1610612764,1610612742,20476.0,119,118,19,21,204059,1627541,202041,Washington Wizards,Dallas Mavericks
774,774,21900773,1610612760,1610612765,18203.0,108,101,23,23,2882,2002,202901,Oklahoma City Thunder,Detroit Pistons
775,775,21900783,1610612744,1610612747,18064.0,120,125,27,22,1201,202027,201640,Golden State Warriors,Los Angeles Lakers
776,776,21900784,1610612756,1610612743,16843.0,108,117,18,22,1662,2003,1628954,Phoenix Suns,Denver Nuggets
777,777,21900777,1610612753,1610612749,16632.0,95,111,15,11,1627962,1198,202058,Orlando Magic,Milwaukee Bucks
778,778,21900779,1610612765,1610612752,15980.0,92,95,19,21,2004,202026,1188,Detroit Pistons,New York Knicks
779,779,21900780,1610612754,1610612740,17923.0,117,124,25,24,204059,1151,202056,Indiana Pacers,New Orleans Pelicans
780,780,21900785,1610612758,1610612759,16756.0,122,102,16,22,202053,204058,2148,Sacramento Kings,San Antonio Spurs
781,781,21900778,1610612766,1610612742,19370.0,100,116,13,18,1628951,2714,202049,Charlotte Hornets,Dallas Mavericks
782,782,21900782,1610612750,1610612746,18978.0,142,115,21,17,2002,1174,1627964,Minnesota Timberwolves,Los Angeles Clippers
783,783,21900781,1610612761,1610612751,19800.0,119,118,22,16,202007,203592,1179,Toronto Raptors,Brooklyn Nets
784,784,21900788,1610612755,1610612741,21018.0,118,111,18,24,202026,2714,203593,Philadelphia 76ers,Chicago Bulls
785,785,21900790,1610612745,1610612762,18055.0,113,114,19,14,202037,1627961,2882,Houston Rockets,Utah Jazz
786,786,21900791,1610612739,1610612746,17240.0,92,133,17,21,1830,201246,203591,Cleveland Cavaliers,Los Angeles Clippers
787,787,21900792,1610612757,1610612748,19726.0,115,109,22,22,202053,1628172,2530,Portland Trail Blazers,Miami Heat
788,788,21900787,1610612737,1610612752,16309.0,140,135,24,29,2005,202041,200833,Atlanta Hawks,New York Knicks
789,789,21900789,1610612764,1610612763,17251.0,99,106,22,23,202007,203592,1162,Washington Wizards,Memphis Grizzlies
790,790,21900786,1610612760,1610612738,18203.0,111,112,21,24,1626300,200832,2529,Oklahoma City Thunder,Boston Celtics
791,791,21900800,1610612744,1610612748,18064.0,101,113,21,19,2148,201638,1148,Golden State Warriors,Miami Heat
792,792,21900801,1610612747,1610612756,18997.0,125,100,22,19,2530,204058,1628172,Los Angeles Lakers,Phoenix Suns
793,793,21900795,1610612753,1610612737,17076.0,135,126,14,18,201245,1628951,1174,Orlando Magic,Atlanta Hawks
794,794,21900793,1610612765,1610612766,13941.0,76,87,18,15,1830,2005,202058,Detroit Pistons,Charlotte Hornets
795,795,21900797,1610612749,1610612758,17463.0,123,111,18,22,1188,1179,1662,Milwaukee Bucks,Sacramento Kings
796,796,21900794,1610612754,1610612751,16761.0,105,106,21,15,201246,2534,203593,Indiana Pacers,Brooklyn Nets
797,797,21900798,1610612742,1610612762,19793.0,119,123,18,29,202027,1626300,2529,Dallas Mavericks,Utah Jazz
798,798,21900799,1610612743,1610612759,19520.0,127,120,16,17,1151,101284,1201,Denver Nuggets,San Antonio Spurs
799,799,21900796,1610612761,1610612750,19800.0,137,126,26,19,1162,203177,101283,Toronto Raptors,Minnesota Timberwolves
800,800,21900802,1610612755,1610612746,20730.0,110,103,11,19,202049,1155,201640,Philadelphia 76ers,Los Angeles Clippers
801,801,21900806,1610612745,1610612738,18055.0,116,105,21,26,204059,201639,1198,Houston Rockets,Boston Celtics
802,802,21900803,1610612764,1610612741,15135.0,126,114,16,22,1199,202058,1628159,Washington Wizards,Chicago Bulls
803,803,21900805,1610612760,1610612759,18203.0,106,114,24,19,202027,2715,1627964,Oklahoma City Thunder,San Antonio Spurs
804,804,21900804,1610612740,1610612757,15739.0,138,117,20,26,2714,202037,2002,New Orleans Pelicans,Portland Trail Blazers
805,805,21900811,1610612752,1610612764,18835.0,96,114,27,21,1627524,2534,201245,New York Knicks,Washington Wizards
806,806,21900815,1610612756,1610612744,15216.0,112,106,21,20,201246,1179,1204,Phoenix Suns,Golden State Warriors
807,807,21900809,1610612751,1610612761,15823.0,101,91,16,20,200832,202041,1155,Brooklyn Nets,Toronto Raptors
808,808,21900808,1610612753,1610612765,16607.0,116,112,16,20,203591,1146,202037,Orlando Magic,Detroit Pistons
809,809,21900807,1610612739,1610612737,16200.0,127,105,22,26,1662,2882,203177,Cleveland Cavaliers,Atlanta Hawks
810,810,21900816,1610612762,1610612748,18306.0,116,101,16,22,1151,1627964,204058,Utah Jazz,Miami Heat
811,811,21900810,1610612754,1610612749,17018.0,118,111,21,21,1627961,2529,1830,Indiana Pacers,Milwaukee Bucks
812,812,21900814,1610612742,1610612758,19842.0,130,111,18,16,2002,1628954,2530,Dallas Mavericks,Sacramento Kings
813,813,21900817,1610612743,1610612747,19860.0,116,120,26,22,1148,2148,1626300,Denver Nuggets,Los Angeles Lakers
814,814,21900813,1610612750,1610612766,18978.0,108,115,19,16,202056,101284,2004,Minnesota Timberwolves,Charlotte Hornets
815,815,21900812,1610612763,1610612757,16889.0,111,104,18,16,201638,202901,1174,Memphis Grizzlies,Portland Trail Blazers
816,816,21900818,1610612738,1610612746,19156.0,141,133,28,31,202058,1162,203592,Boston Celtics,Los Angeles Clippers
817,817,21900819,1610612740,1610612760,17865.0,118,123,20,21,202026,200833,201639,New Orleans Pelicans,Oklahoma City Thunder
818,818,21900822,1610612755,1610612751,20806.0,112,104,22,27,1627962,200834,2530,Philadelphia 76ers,Brooklyn Nets
819,819,21900825,1610612744,1610612745,18064.0,105,135,16,15,202007,101284,1155,Golden State Warriors,Houston Rockets
820,820,21900823,1610612741,1610612766,17463.0,93,103,23,16,1201,1174,202053,Chicago Bulls,Charlotte Hornets
821,821,21900820,1610612765,1610612749,16097.0,106,126,23,15,1179,200833,201638,Detroit Pistons,Milwaukee Bucks
822,822,21900821,1610612737,1610612748,17356.0,129,124,27,31,2004,1148,1204,Atlanta Hawks,Miami Heat
823,823,21900824,1610612758,1610612763,17078.0,129,125,21,29,203591,1146,1662,Sacramento Kings,Memphis Grizzlies
824,824,21900833,1610612747,1610612763,18997.0,117,105,24,27,202007,1155,2714,Los Angeles Lakers,Memphis Grizzlies
825,825,21900828,1610612752,1610612754,19812.0,98,106,26,22,1627963,202037,1162,New York Knicks,Indiana Pacers
826,826,21900826,1610612753,1610612742,18846.0,106,122,22,14,1193,1628172,2534,Orlando Magic,Dallas Mavericks
827,827,21900834,1610612757,1610612740,19946.0,115,128,22,23,1146,203591,2529,Portland Trail Blazers,New Orleans Pelicans
828,828,21900832,1610612762,1610612759,18306.0,104,113,18,20,202049,1830,203592,Utah Jazz,San Antonio Spurs
829,829,21900830,1610612750,1610612738,18978.0,117,127,27,26,200832,1627524,2882,Minnesota Timberwolves,Boston Celtics
830,830,21900827,1610612764,1610612739,18895.0,108,113,26,24,202053,101283,202026,Washington Wizards,Cleveland Cavaliers
831,831,21900829,1610612761,1610612756,19800.0,118,101,20,23,2005,1198,202058,Toronto Raptors,Phoenix Suns
832,832,21900831,1610612760,1610612743,18203.0,113,101,19,20,203593,2003,2148,Oklahoma City Thunder,Denver Nuggets
833,833,21900839,1610612741,1610612756,20506.0,104,112,29,23,202037,1626300,101283,Chicago Bulls,Phoenix Suns
834,834,21900835,1610612746,1610612758,19068.0,103,112,22,24,1628159,202027,101284,Los Angeles Clippers,Sacramento Kings
835,835,21900838,1610612748,1610612739,19754.0,124,105,20,18,1162,1627964,202041,Miami Heat,Cleveland Cavaliers
836,836,21900840,1610612749,1610612755,18290.0,119,98,16,17,1201,1148,204059,Milwaukee Bucks,Philadelphia 76ers
837,837,21900841,1610612762,1610612745,18306.0,110,120,14,25,2715,1626301,1662,Utah Jazz,Houston Rockets
838,838,21900837,1610612737,1610612742,17050.0,111,107,21,22,1179,202901,2002,Atlanta Hawks,Dallas Mavericks
839,839,21900836,1610612766,1610612751,19079.0,86,115,16,20,2882,2004,201637,Charlotte Hornets,Brooklyn Nets
840,840,21900847,1610612744,1610612740,18064.0,101,115,16,15,2714,201246,202035,Golden State Warriors,New Orleans Pelicans
841,841,21900842,1610612747,1610612738,18997.0,114,112,22,29,203592,1830,2529,Los Angeles Lakers,Boston Celtics
842,842,21900845,1610612741,1610612764,18024.0,126,117,28,27,203177,200834,1146,Chicago Bulls,Washington Wizards
843,843,21900848,1610612757,1610612765,19393.0,107,104,18,17,101284,203593,202049,Portland Trail Blazers,Detroit Pistons
844,844,21900844,1610612743,1610612750,19626.0,128,116,24,16,202007,202056,1174,Denver Nuggets,Minnesota Timberwolves
845,845,21900843,1610612761,1610612754,19800.0,127,81,21,20,2148,2534,202053,Toronto Raptors,Indiana Pacers
846,846,21900846,1610612760,1610612759,18203.0,131,103,17,23,204058,2530,1204,Oklahoma City Thunder,San Antonio Spurs
847,847,21900850,1610612755,1610612737,20836.0,129,112,22,26,2534,201637,1198,Philadelphia 76ers,Atlanta Hawks
848,848,21900852,1610612751,1610612753,16162.0,113,115,19,11,1627961,2148,1179,Brooklyn Nets,Orlando Magic
849,849,21900856,1610612746,1610612763,19068.0,124,97,20,18,201246,2715,203592,Los Angeles Clippers,Memphis Grizzlies
850,850,21900853,1610612745,1610612752,18055.0,123,112,22,21,1627964,2003,203591,Houston Rockets,New York Knicks
851,851,21900849,1610612739,1610612748,17336.0,125,119,20,22,202058,1628954,2002,Cleveland Cavaliers,Miami Heat
852,852,21900855,1610612762,1610612756,18306.0,111,131,23,31,2714,204059,202056,Utah Jazz,Phoenix Suns
853,853,21900854,1610612742,1610612750,19936.0,139,123,28,22,101283,202037,1626301,Dallas Mavericks,Minnesota Timberwolves
854,854,21900851,1610612764,1610612749,16580.0,134,137,27,28,1193,202041,2005,Washington Wizards,Milwaukee Bucks
855,855,21900863,1610612744,1610612758,18064.0,94,112,25,23,1830,1201,202049,Golden State Warriors,Sacramento Kings
856,856,21900861,1610612747,1610612740,18997.0,118,109,20,24,203593,2715,200832,Los Angeles Lakers,New Orleans Pelicans
857,857,21900859,1610612741,1610612760,16911.0,122,124,25,17,1188,202026,2004,Chicago Bulls,Oklahoma City Thunder
858,858,21900862,1610612757,1610612738,19460.0,106,118,15,19,1174,204059,1628951,Portland Trail Blazers,Boston Celtics
859,859,21900857,1610612754,1610612766,16088.0,119,80,17,13,202041,1628953,1146,Indiana Pacers,Charlotte Hornets
860,860,21900860,1610612743,1610612765,19143.0,115,98,20,26,1627541,204058,2529,Denver Nuggets,Detroit Pistons
861,861,21900858,1610612761,1610612749,19993.0,97,108,26,19,2002,201639,1155,Toronto Raptors,Milwaukee Bucks
862,862,21900869,1610612759,1610612742,18354.0,103,109,21,20,202007,2003,1627964,San Antonio Spurs,Dallas Mavericks
863,863,21900871,1610612756,1610612746,15157.0,92,102,17,22,1199,200832,1627541,Phoenix Suns,Los Angeles Clippers
864,864,21900870,1610612745,1610612763,18055.0,140,112,25,16,201640,201637,202037,Houston Rockets,Memphis Grizzlies
865,865,21900865,1610612739,1610612755,16332.0,108,94,16,11,1179,2005,1626302,Cleveland Cavaliers,Philadelphia 76ers
866,866,21900868,1610612748,1610612750,19600.0,126,129,21,35,202901,1151,2148,Miami Heat,Minnesota Timberwolves
867,867,21900872,1610612762,1610612738,18306.0,103,114,16,17,200834,202053,2530,Utah Jazz,Boston Celtics
868,868,21900867,1610612737,1610612753,14967.0,120,130,22,21,202027,101283,203177,Atlanta Hawks,Orlando Magic
869,869,21900866,1610612764,1610612751,15021.0,110,106,26,24,1662,101284,202035,Washington Wizards,Brooklyn Nets
870,870,21900864,1610612766,1610612752,13152.0,107,101,19,24,202058,1193,1627962,Charlotte Hornets,New York Knicks
871,871,21900873,1610612755,1610612752,20175.0,115,106,17,11,1626301,2004,202026,Philadelphia 76ers,New York Knicks
872,872,21900876,1610612744,1610612747,18064.0,86,116,27,17,1174,201245,204059,Golden State Warriors,Los Angeles Lakers
873,873,21900874,1610612754,1610612757,16872.0,106,100,12,21,200833,2714,201246,Indiana Pacers,Portland Trail Blazers
874,874,21900875,1610612760,1610612758,18203.0,112,108,20,33,2529,201638,1627524,Oklahoma City Thunder,Sacramento Kings
875,875,21900884,1610612756,1610612765,17142.0,111,113,14,19,2530,2002,201245,Phoenix Suns,Detroit Pistons
876,876,21900886,1610612746,1610612743,19068.0,132,103,19,18,2005,2534,200834,Los Angeles Clippers,Denver Nuggets
877,877,21900877,1610612753,1610612750,18846.0,136,125,20,20,1628953,201639,1626302,Orlando Magic,Minnesota Timberwolves
878,878,21900880,1610612748,1610612742,19704.0,126,118,21,25,202049,1198,201640,Miami Heat,Dallas Mavericks
879,879,21900882,1610612749,1610612760,18412.0,133,86,21,15,1626300,101284,202027,Milwaukee Bucks,Oklahoma City Thunder
880,880,21900885,1610612762,1610612764,18306.0,129,119,22,20,200832,1199,203593,Utah Jazz,Washington Wizards
881,881,21900878,1610612737,1610612751,17034.0,141,118,15,19,1146,202041,202056,Atlanta Hawks,Brooklyn Nets
882,882,21900879,1610612761,1610612766,19800.0,96,99,25,22,1628954,1830,203591,Toronto Raptors,Charlotte Hornets
883,883,21900881,1610612763,1610612758,17794.0,101,104,16,16,1627964,202058,204058,Memphis Grizzlies,Sacramento Kings
884,884,21900883,1610612740,1610612739,18304.0,116,104,17,13,1151,1188,1193,New Orleans Pelicans,Cleveland Cavaliers
885,885,21900893,1610612759,1610612753,18354.0,114,113,20,16,204059,1628159,1174,San Antonio Spurs,Orlando Magic
886,886,21900887,1610612752,1610612741,19812.0,125,115,19,22,2715,1155,201246,New York Knicks,Chicago Bulls
887,887,21900894,1610612756,1610612744,16395.0,99,115,25,21,202007,2148,202037,Phoenix Suns,Golden State Warriors
888,888,21900892,1610612738,1610612745,19156.0,110,111,18,20,200833,2714,101283,Boston Celtics,Houston Rockets
889,889,21900890,1610612739,1610612754,19432.0,104,113,13,20,2004,204058,1626301,Cleveland Cavaliers,Indiana Pacers
890,890,21900889,1610612748,1610612751,19600.0,116,113,21,23,1201,1626302,201639,Miami Heat,Brooklyn Nets
891,891,21900888,1610612737,1610612757,17765.0,129,117,18,26,202049,201640,1627524,Atlanta Hawks,Portland Trail Blazers
892,892,21900891,1610612763,1610612747,17794.0,105,88,14,13,2003,1204,201638,Memphis Grizzlies,Los Angeles Lakers
893,893,21900901,1610612744,1610612764,18064.0,110,124,24,20,200834,1179,2005,Golden State Warriors,Washington Wizards
894,894,21900897,1610612746,1610612755,19068.0,136,130,17,28,202053,2002,2530,Los Angeles Clippers,Philadelphia 76ers
895,895,21900899,1610612758,1610612765,17499.0,106,100,20,25,200832,2534,1628951,Sacramento Kings,Detroit Pistons
896,896,21900898,1610612743,1610612761,19777.0,133,118,22,24,1199,202027,1626300,Denver Nuggets,Toronto Raptors
897,897,21900896,1610612750,1610612742,18058.0,91,111,17,16,1830,1627961,1193,Minnesota Timberwolves,Dallas Mavericks
898,898,21900895,1610612766,1610612749,19149.0,85,93,18,11,202026,1662,1198,Charlotte Hornets,Milwaukee Bucks
899,899,21900900,1610612740,1610612747,18547.0,114,122,11,26,1146,1627962,2529,New Orleans Pelicans,Los Angeles Lakers
900,900,21900908,1610612759,1610612754,17635.0,111,116,19,20,202056,1151,1830,San Antonio Spurs,Indiana Pacers
901,901,21900907,1610612741,1610612742,18407.0,109,107,21,20,1626302,202058,203593,Chicago Bulls,Dallas Mavericks
902,902,21900903,1610612752,1610612745,18142.0,125,123,19,20,201638,202035,201639,New York Knicks,Houston Rockets
903,903,21900904,1610612753,1610612757,18078.0,107,130,11,24,1201,204058,202041,Orlando Magic,Portland Trail Blazers
904,904,21900902,1610612739,1610612762,15453.0,113,126,18,17,1204,2715,203591,Cleveland Cavaliers,Utah Jazz
905,905,21900906,1610612748,1610612749,19600.0,105,89,19,18,1146,2004,203592,Miami Heat,Milwaukee Bucks
906,906,21900905,1610612737,1610612763,16207.0,88,127,21,16,201245,1628172,2714,Atlanta Hawks,Memphis Grizzlies
907,907,21900915,1610612747,1610612755,18997.0,120,107,18,17,200833,101283,2534,Los Angeles Lakers,Philadelphia 76ers
908,908,21900914,1610612756,1610612761,15553.0,114,123,22,25,200834,1188,1179,Phoenix Suns,Toronto Raptors
909,909,21900910,1610612738,1610612751,19156.0,120,129,30,26,203591,101284,202049,Boston Celtics,Brooklyn Nets
910,910,21900916,1610612758,1610612764,16419.0,133,126,24,22,2530,2002,202053,Sacramento Kings,Washington Wizards
911,911,21900913,1610612743,1610612744,19520.0,100,116,26,23,201246,1628951,201640,Denver Nuggets,Golden State Warriors
912,912,21900909,1610612766,1610612759,12008.0,103,104,16,16,1626301,201245,2529,Charlotte Hornets,San Antonio Spurs
913,913,21900911,1610612740,1610612750,15264.0,134,139,18,22,203592,204058,202041,New Orleans Pelicans,Minnesota Timberwolves
914,914,21900912,1610612760,1610612746,18203.0,94,109,22,22,202007,1662,1627962,Oklahoma City Thunder,Los Angeles Clippers
915,915,21900921,1610612752,1610612762,16588.0,104,112,18,20,1626302,1628954,2882,New York Knicks,Utah Jazz
916,916,21900920,1610612751,1610612763,16941.0,79,118,17,15,204059,1174,202026,Brooklyn Nets,Memphis Grizzlies
917,917,21900917,1610612739,1610612738,16897.0,106,112,19,20,1162,1627961,1198,Cleveland Cavaliers,Boston Celtics
918,918,21900919,1610612748,1610612753,19600.0,116,113,17,17,202037,2714,200832,Miami Heat,Orlando Magic
919,919,21900918,1610612765,1610612760,15138.0,107,114,21,18,1151,202049,1627964,Detroit Pistons,Oklahoma City Thunder
920,920,21900925,1610612757,1610612764,19393.0,125,104,24,29,2003,2148,1628159,Portland Trail Blazers,Washington Wizards
921,921,21900924,1610612749,1610612754,17695.0,119,100,14,18,202058,1199,1204,Milwaukee Bucks,Indiana Pacers
922,922,21900923,1610612742,1610612740,20459.0,127,123,17,23,202007,1148,1201,Dallas Mavericks,New Orleans Pelicans
923,923,21900922,1610612750,1610612741,13392.0,115,108,15,19,1146,2004,1626300,Minnesota Timberwolves,Chicago Bulls
924,924,21900929,1610612744,1610612761,18064.0,113,121,23,24,101283,200833,2534,Golden State Warriors,Toronto Raptors
925,925,21900927,1610612745,1610612746,18055.0,105,120,25,25,1193,1179,1830,Houston Rockets,Los Angeles Clippers
926,926,21900928,1610612758,1610612755,15485.0,108,125,21,18,1188,202027,201640,Sacramento Kings,Philadelphia 76ers
927,927,21900926,1610612766,1610612743,13311.0,112,114,23,21,101284,202056,204059,Charlotte Hornets,Denver Nuggets
928,928,21900939,1610612747,1610612749,18997.0,113,103,27,32,201640,1626301,2148,Los Angeles Lakers,Milwaukee Bucks
929,929,21900934,1610612741,1610612754,20229.0,102,108,25,16,1155,203592,2715,Chicago Bulls,Indiana Pacers
930,930,21900932,1610612752,1610612760,19499.0,103,126,20,18,2530,1627961,200832,New York Knicks,Oklahoma City Thunder
931,931,21900938,1610612756,1610612757,15522.0,127,117,22,19,200833,201639,201638,Phoenix Suns,Portland Trail Blazers
932,932,21900931,1610612751,1610612759,16277.0,139,120,22,20,1626300,201246,1148,Brooklyn Nets,San Antonio Spurs
933,933,21900933,1610612738,1610612762,19156.0,94,99,13,19,204058,201245,1174,Boston Celtics,Utah Jazz
934,934,21900937,1610612742,1610612763,20370.0,121,96,11,15,202049,1199,202053,Dallas Mavericks,Memphis Grizzlies
935,935,21900935,1610612750,1610612753,14315.0,118,132,21,18,2002,203593,2003,Minnesota Timberwolves,Orlando Magic
936,936,21900930,1610612764,1610612737,17856.0,118,112,19,25,202037,1146,1198,Washington Wizards,Atlanta Hawks
937,937,21900936,1610612740,1610612748,18384.0,110,104,25,23,202058,1662,2005,New Orleans Pelicans,Miami Heat
938,938,21900944,1610612744,1610612755,18064.0,118,114,19,21,1627962,2004,1162,Golden State Warriors,Philadelphia 76ers
939,939,21900942,1610612739,1610612743,19432.0,104,102,17,19,2529,202901,201245,Cleveland Cavaliers,Denver Nuggets
940,940,21900941,1610612765,1610612762,16590.0,105,111,23,19,1627961,101284,1193,Detroit Pistons,Utah Jazz
941,941,21900945,1610612757,1610612758,19691.0,111,123,16,23,202035,101283,2534,Portland Trail Blazers,Sacramento Kings
942,942,21900940,1610612766,1610612745,19159.0,108,99,15,25,1628953,202007,2714,Charlotte Hornets,Houston Rockets
943,943,21900943,1610612763,1610612737,17117.0,118,101,18,24,202041,1179,203593,Memphis Grizzlies,Atlanta Hawks
944,944,21900955,1610612752,1610612765,18361.0,96,84,16,19,2003,202037,2005,New York Knicks,Detroit Pistons
945,945,21900950,1610612756,1610612749,17282.0,140,131,23,29,1627964,1151,202049,Phoenix Suns,Milwaukee Bucks
946,946,21900946,1610612751,1610612741,15916.0,110,107,24,31,204058,202058,1628951,Brooklyn Nets,Chicago Bulls
947,947,21900949,1610612738,1610612760,19156.0,104,105,25,22,2715,2002,1155,Boston Celtics,Oklahoma City Thunder
948,948,21900948,1610612746,1610612747,19068.0,103,112,26,28,202027,201638,201639,Los Angeles Clippers,Los Angeles Lakers
949,949,21900953,1610612745,1610612753,18055.0,106,126,23,17,1662,202026,202053,Houston Rockets,Orlando Magic
950,950,21900954,1610612739,1610612759,17995.0,132,129,24,34,200832,1188,2714,Cleveland Cavaliers,San Antonio Spurs
951,951,21900952,1610612742,1610612754,20324.0,109,112,17,23,200833,2530,204059,Dallas Mavericks,Indiana Pacers
952,952,21900956,1610612758,1610612761,16449.0,113,118,22,22,1162,1204,203591,Sacramento Kings,Toronto Raptors
953,953,21900947,1610612750,1610612740,18978.0,107,120,23,23,200834,1199,1627541,Minnesota Timberwolves,New Orleans Pelicans
954,954,21900951,1610612764,1610612748,18135.0,89,100,26,25,1174,202007,1628953,Washington Wizards,Miami Heat
955,955,21900959,1610612762,1610612761,18306.0,92,101,20,14,201638,1179,2004,Utah Jazz,Toronto Raptors
956,956,21900957,1610612737,1610612766,14399.0,143,138,26,22,201246,200832,2882,Atlanta Hawks,Charlotte Hornets
957,957,21900958,1610612743,1610612749,19838.0,109,95,20,15,1830,1201,101283,Denver Nuggets,Milwaukee Bucks
958,958,21900967,1610612744,1610612746,18064.0,107,131,17,19,1151,1146,203591,Golden State Warriors,Los Angeles Clippers
959,959,21900965,1610612759,1610612742,18354.0,119,109,15,19,202027,201639,202037,San Antonio Spurs,Dallas Mavericks
960,960,21900968,1610612747,1610612751,18997.0,102,104,22,18,202053,1627962,1162,Los Angeles Lakers,Brooklyn Nets
961,961,21900962,1610612741,1610612739,17837.0,108,103,21,15,201246,1199,200833,Chicago Bulls,Cleveland Cavaliers
962,962,21900963,1610612745,1610612750,18055.0,117,111,20,20,1627524,2882,2529,Houston Rockets,Minnesota Timberwolves
963,963,21900966,1610612757,1610612756,19393.0,121,105,17,16,202026,202056,1148,Portland Trail Blazers,Phoenix Suns
964,964,21900960,1610612754,1610612738,17053.0,111,114,20,15,1626302,201640,2148,Indiana Pacers,Boston Celtics
965,965,21900961,1610612764,1610612752,15048.0,122,115,25,29,2714,1626300,204058,Washington Wizards,New York Knicks
966,966,21900964,1610612763,1610612753,15388.0,115,120,22,26,2530,204059,203592,Memphis Grizzlies,Orlando Magic
967,967,21900971,1610612755,1610612765,20172.0,124,106,18,24,2148,203592,1662,Philadelphia 76ers,Detroit Pistons
968,968,21900970,1610612748,1610612766,19600.0,98,109,17,9,202041,203177,2715,Miami Heat,Charlotte Hornets
969,969,21900969,1610612737,1610612752,15393.0,131,136,25,23,2002,1174,1201,Atlanta Hawks,New York Knicks
970,970,21900973,1610612742,1610612743,20302.0,113,97,14,20,202058,1193,101284,Dallas Mavericks,Denver Nuggets
971,971,21901232,1610612747,1610612746,,103,101,27,30,1162,202007,2529,Los Angeles Lakers,Los Angeles Clippers
972,972,21901231,1610612740,1610612762,,104,106,25,23,2534,202058,1193,New Orleans Pelicans,Utah Jazz
973,973,21901237,1610612759,1610612758,,129,120,17,25,1155,1146,2148,San Antonio Spurs,Sacramento Kings
974,974,21901233,1610612751,1610612753,,118,128,25,23,2003,2002,1626302,Brooklyn Nets,Orlando Magic
975,975,21901234,1610612757,1610612763,,140,135,36,26,1662,204058,2714,Portland Trail Blazers,Memphis Grizzlies
976,976,21901236,1610612749,1610612738,,119,112,26,28,201638,1148,202041,Milwaukee Bucks,Boston Celtics
977,977,21901238,1610612742,1610612745,,149,153,36,31,1830,200834,1179,Dallas Mavericks,Houston Rockets
978,978,21901235,1610612764,1610612756,,112,125,26,24,1201,1151,2530,Washington Wizards,Phoenix Suns
979,979,21901241,1610612746,1610612740,,126,103,28,23,201639,202049,2005,Los Angeles Clippers,New Orleans Pelicans
980,980,21901242,1610612754,1610612755,,127,121,25,30,203591,202027,2715,Indiana Pacers,Philadelphia 76ers
981,981,21901239,1610612743,1610612748,,105,125,32,28,201640,202058,203592,Denver Nuggets,Miami Heat
982,982,21901243,1610612761,1610612747,,107,92,28,25,101283,1626300,1148,Toronto Raptors,Los Angeles Lakers
983,983,21901240,1610612760,1610612762,,110,94,21,21,204059,1627962,1162,Oklahoma City Thunder,Utah Jazz
984,984,21901249,1610612756,1610612742,,117,115,29,22,201638,202041,2003,Phoenix Suns,Dallas Mavericks
985,985,21901244,1610612751,1610612764,,118,110,24,31,1146,2148,201246,Brooklyn Nets,Washington Wizards
986,986,21901245,1610612738,1610612757,,128,124,21,25,1830,2004,202053,Boston Celtics,Portland Trail Blazers
987,987,21901247,1610612753,1610612758,,132,116,25,28,202026,2530,1151,Orlando Magic,Sacramento Kings
988,988,21901248,1610612745,1610612749,,120,116,24,23,2534,2529,1626302,Houston Rockets,Milwaukee Bucks
989,989,21901246,1610612763,1610612759,,106,108,27,20,2882,200832,202037,Memphis Grizzlies,San Antonio Spurs
990,990,21901254,1610612755,1610612759,,132,130,25,23,202058,1626300,200834,Philadelphia 76ers,San Antonio Spurs
